"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
6413,52.7,52.7,47.3,"Rochefort (NE)","A Rochefort l'Iniziativa sulla neutralità è stata approvata con il 52,7 per cento. Rochefort dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Rochefort-blazon.svg/250px-Rochefort-blazon.svg.png"
6416,40.8,40.8,59.2,"Milvignes (NE)","Con il 59,2 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Milvignes. Sia Milvignes che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Milvignes-blazon.svg/250px-Milvignes-blazon.svg.png"
6417,69.8,69.8,30.2,"La Grande Béroche (NE)","Sì all'Iniziativa sulla neutralità a La Grande Béroche: 69,8 per cento. La Grande Béroche dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/LaGrandeB%C3%A9roche-blazon.svg/250px-LaGrandeB%C3%A9roche-blazon.svg.png"
6421,52.1,52.1,47.9,"La Chaux-de-Fonds (NE)","Sì all'Iniziativa sulla neutralità a La Chaux-de-Fonds: 52,1 per cento. La Chaux-de-Fonds dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_La_Chaux-de-Fonds_COA.svg/500px-CHE_La_Chaux-de-Fonds_COA.svg.png"
6422,65.5,65.5,34.5,"Les Planchettes (NE)","Sì all'Iniziativa sulla neutralità a Les Planchettes con il 65,5 per cento. Les Planchettes dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Les_Planchettes_COA.svg/500px-CHE_Les_Planchettes_COA.svg.png"
6423,92.2,92.2,7.8,"La Sagne (NE)","Sì all'Iniziativa sulla neutralità a La Sagne, con il 92,2 per cento di voti favorevoli. Nel cantone di Neuchâtel, La Sagne ha ottenuto il più alto tasso di sì per l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/La_Sagne-coat_of_arms.svg/500px-La_Sagne-coat_of_arms.svg.png"
6432,47.8,47.8,52.2,"La (BréviNE)","La popolazione di La Brévine respinge l'Iniziativa sulla neutralità con il 52,2 per cento. Sia La Brévine che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_La_Br%C3%A9vine_COA.svg/500px-CHE_La_Br%C3%A9vine_COA.svg.png"
6433,60.6,60.6,39.4,"Brot-Plamboz (NE)","Sì all'Iniziativa sulla neutralità a Brot-Plamboz con il 60,6 per cento. Brot-Plamboz dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Brot-Plamboz-coat_of_arms.svg/500px-Brot-Plamboz-coat_of_arms.svg.png"
6434,35.2,35.2,64.8,"Le Cerneux-Péquignot (NE)","Con il 64,8 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Le Cerneux-Péquignot. Sia Le Cerneux-Péquignot che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Le_Cerneux-Pequignot-coat_of_arms.svg/500px-Le_Cerneux-Pequignot-coat_of_arms.svg.png"
6435,72.1,72.1,27.9,"La Chaux-du-Milieu (NE)","Sì all'Iniziativa sulla neutralità a La Chaux-du-Milieu, con il 72,1 per cento di voti favorevoli. La Chaux-du-Milieu dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/La_Chaux-du-Milieu-coat_of_arms.svg/500px-La_Chaux-du-Milieu-coat_of_arms.svg.png"
6436,74.6,74.6,25.4,"Le Locle (NE)","A Le Locle, l'Iniziativa sulla neutralità è stata approvata con il 74,6 per cento. Le Locle dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/LeLocle-blazon.svg/250px-LeLocle-blazon.svg.png"
6437,45.5,45.5,54.5,"Les Ponts-de-Martel (NE)","Con il 54,5 per cento dei voti, Les Ponts-de-Martel ha respinto l'Iniziativa sulla neutralità. Sia Les Ponts-de-Martel che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/CHE_Les_Ponts-de-Martel_COA.svg/500px-CHE_Les_Ponts-de-Martel_COA.svg.png"
6451,73.5,73.5,26.5,"Cornaux (NE)","A Cornaux, l'Iniziativa sulla neutralità è approvata con il 73,5 per cento. Cornaux dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Cornaux_COA.svg/500px-CHE_Cornaux_COA.svg.png"
6452,85.5,85.5,14.5,"Cressier (NE)","La popolazione di Cressier NE approva l'Iniziativa sulla neutralità con il 85,5 per cento. Cressier NE dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Cressier_NE-blazon.svg/250px-Cressier_NE-blazon.svg.png"
6455,37.9,37.9,62.1,"Le Landeron (NE)","La popolazione di Le Landeron respinge l'Iniziativa sulla neutralità con il 62,1 per cento. Sia Le Landeron che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/LeLanderon-blazon.svg/250px-LeLanderon-blazon.svg.png"
6456,68.2,68.2,31.8,"Lignières (NE)","Sì all'Iniziativa sulla neutralità a Lignières con il 68,2 per cento. Lignières dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Ligni%C3%A8res_COA.svg/500px-CHE_Ligni%C3%A8res_COA.svg.png"
6458,57.5,57.5,42.5,"Neuchâtel (NE)","A Neuchâtel l'Iniziativa sulla neutralità è stata approvata con il 57,5 per cento. Neuchâtel dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Neuch%C3%A2tel_COA.svg/500px-CHE_Neuch%C3%A2tel_COA.svg.png"
6487,81.7,81.7,18.3,"Val-de-Ruz (NE)","La popolazione di Val-de-Ruz approva l'Iniziativa sulla neutralità con il 81,7 per cento. Val-de-Ruz dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Val-de-Ruz_COA.svg/500px-CHE_Val-de-Ruz_COA.svg.png"
6504,44.7,44.7,55.3,"La Côte-aux-Fées (NE)","La popolazione di La Côte-aux-Fées respinge l'Iniziativa sulla neutralità con il 55,3 per cento. Sia La Côte-aux-Fées che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/CHE_La_C%C3%B4te-aux-F%C3%A9es_COA.svg/500px-CHE_La_C%C3%B4te-aux-F%C3%A9es_COA.svg.png"
6511,58.5,58.5,41.5,"Les Verrières (NE)","A Les Verrières l'Iniziativa sulla neutralità è stata approvata con il 58,5 per cento. Les Verrières dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Les_Verri%C3%A8res_COA.svg/500px-CHE_Les_Verri%C3%A8res_COA.svg.png"
6512,67.3,67.3,32.7,"Val-de-Travers (NE)","A Val-de-Travers, l'Iniziativa sulla neutralità è approvata con il 67,3 per cento. Val-de-Travers dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Val-de-Travers_COA.svg/250px-CHE_Val-de-Travers_COA.svg.png"
6513,15.1,15.1,84.9,"Laténa (NE)","A Laténa l'Iniziativa sulla neutralità non ottiene la maggioranza: 84,9 per cento di no. Il tasso più alto di no all'Iniziativa sulla neutralità nel cantone Neuchâtel è a Laténa.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Lat%C3%A9na_COA.svg/500px-CHE_Lat%C3%A9na_COA.svg.png"
6601,55.8,55.8,44.2,"Aire-la-Ville (GE)","A Aire-la-Ville, l'Iniziativa sulla neutralità è approvata con il 55,8 per cento. Aire-la-Ville dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Aire-la-Ville_COA.svg/960px-CHE_Aire-la-Ville_COA.svg.png"
6602,73.1,73.1,26.9,"Anières (GE)","A Anières, l'Iniziativa sulla neutralità è stata approvata con il 73,1 per cento. Anières dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Ani%C3%A8res_COA.svg/960px-CHE_Ani%C3%A8res_COA.svg.png"
6603,64.4,64.4,35.6,"Avully (GE)","Sì all'Iniziativa sulla neutralità a Avully, con il 64,4 per cento di voti favorevoli. Avully dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/CHE_Avully_COA.svg/960px-CHE_Avully_COA.svg.png"
6604,63.3,63.3,36.7,"Avusy (GE)","Sì all'Iniziativa sulla neutralità a Avusy con il 63,3 per cento. Avusy dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Avusy_COA.svg/960px-CHE_Avusy_COA.svg.png"
6605,58.1,58.1,41.9,"Bardonnex (GE)","Sì all'Iniziativa sulla neutralità a Bardonnex: 58,1 per cento. Bardonnex dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Bardonnex_COA.svg/500px-CHE_Bardonnex_COA.svg.png"
6606,75.3,75.3,24.7,"Bellevue (GE)","Sì all'Iniziativa sulla neutralità a Bellevue, con il 75,3 per cento di voti favorevoli. Bellevue dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Bellevue_COA.svg/960px-CHE_Bellevue_COA.svg.png"
6607,73,73,27,"Bernex (GE)","Sì all'Iniziativa sulla neutralità a Bernex, con il 73 per cento di voti favorevoli. Bernex dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Bernex_COA.svg/960px-CHE_Bernex_COA.svg.png"
6608,39.3,39.3,60.7,"Carouge (GE)","A Carouge l'Iniziativa sulla neutralità è stata respinta con il 60,7 per cento. Sia Carouge che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Carouge_COA.svg/960px-CHE_Carouge_COA.svg.png"
6609,12.2,12.2,87.8,"Cartigny (GE)","Con il 87,8 per cento dei voti, Cartigny ha respinto l'Iniziativa sulla neutralità. Sia Cartigny che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Cartigny_COA.svg/960px-CHE_Cartigny_COA.svg.png"
6610,93.8,93.8,6.2,"Céligny (GE)","A Céligny, l'Iniziativa sulla neutralità è stata approvata con il 93,8 per cento. Nel cantone di Ginevra, Céligny ha ottenuto il più alto tasso di sì per l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_C%C3%A9ligny_COA.svg/960px-CHE_C%C3%A9ligny_COA.svg.png"
6611,62.6,62.6,37.4,"Chancy (GE)","La popolazione di Chancy approva l'Iniziativa sulla neutralità con il 62,6 per cento. Chancy dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Chancy_COA.svg/960px-CHE_Chancy_COA.svg.png"
6612,19.6,19.6,80.4,"Chêne-Bougeries (GE)","A Chêne-Bougeries, l'Iniziativa sulla neutralità è stata respinta con il 80,4 per cento. Sia Chêne-Bougeries che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Ch%C3%AAne-Bougeries_COA.svg/500px-CHE_Ch%C3%AAne-Bougeries_COA.svg.png"
6613,60.1,60.1,39.9,"Chêne-Bourg (GE)","A Chêne-Bourg, l'Iniziativa sulla neutralità è approvata con il 60,1 per cento. Chêne-Bourg dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Ch%C3%AAne-Bourg_COA.svg/960px-CHE_Ch%C3%AAne-Bourg_COA.svg.png"
6614,60.5,60.5,39.5,"Choulex (GE)","A Choulex, l'Iniziativa sulla neutralità è stata approvata con il 60,5 per cento. Choulex dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/CHE_Choulex_COA.svg/960px-CHE_Choulex_COA.svg.png"
6615,43.5,43.5,56.5,"Collex-Bossy (GE)","A Collex-Bossy l'Iniziativa sulla neutralità non ottiene la maggioranza: 56,5 per cento di no. Sia Collex-Bossy che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Collex-Bossy_COA.svg/960px-CHE_Collex-Bossy_COA.svg.png"
6616,71.5,71.5,28.5,"Collonge-Bellerive (GE)","A Collonge-Bellerive, l'Iniziativa sulla neutralità è stata approvata con il 71,5 per cento. Collonge-Bellerive dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/CHE_Collonge-Bellerive_COA.svg/960px-CHE_Collonge-Bellerive_COA.svg.png"
6617,66.5,66.5,33.5,"Cologny (GE)","Sì all'Iniziativa sulla neutralità a Cologny con il 66,5 per cento. Cologny dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Cologny_COA.svg/960px-CHE_Cologny_COA.svg.png"
6618,48.1,48.1,51.9,"Confignon (GE)","La popolazione di Confignon respinge l'Iniziativa sulla neutralità con il 51,9 per cento. Sia Confignon che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Confignon_COA.svg/960px-CHE_Confignon_COA.svg.png"
6619,44.8,44.8,55.2,"Corsier (GE)","La popolazione di Corsier GE respinge l'Iniziativa sulla neutralità con il 55,2 per cento. Sia Corsier GE che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/CHE_Corsier_COA.svg/960px-CHE_Corsier_COA.svg.png"
6620,5.3,5.3,94.7,"Dardagny (GE)","La popolazione di Dardagny respinge l'Iniziativa sulla neutralità con il 94,7 per cento. Il tasso più alto di no all'Iniziativa sulla neutralità nel cantone Ginevra è a Dardagny.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/CHE_Dardagny_COA.svg/960px-CHE_Dardagny_COA.svg.png"
6621,58.9,58.9,41.1,"Ginevra (GE)","La popolazione di Ginevra approva l'Iniziativa sulla neutralità con il 58,9 per cento. Ginevra dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Gen%C3%A8ve_COA.svg/960px-CHE_Gen%C3%A8ve_COA.svg.png"
6622,45.8,45.8,54.2,"Genthod (GE)","Con il 54,2 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Genthod. Sia Genthod che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Genthod_COA.svg/960px-CHE_Genthod_COA.svg.png"
6623,86,86,14,"Le Grand-Saconnex (GE)","A Le Grand-Saconnex, l'Iniziativa sulla neutralità è stata approvata con il 86 per cento. Le Grand-Saconnex dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Le_Grand-Saconnex_COA.svg/960px-CHE_Le_Grand-Saconnex_COA.svg.png"
6624,51,51,49,"Gy (GE)","A Gy, l'Iniziativa sulla neutralità è approvata con il 51 per cento. Gy dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Gy_COA.svg/960px-CHE_Gy_COA.svg.png"
6625,55.4,55.4,44.6,"Hermance (GE)","A Hermance l'Iniziativa sulla neutralità è stata approvata con il 55,4 per cento. Hermance dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Hermance_COA.svg/960px-CHE_Hermance_COA.svg.png"
6626,30,30,70,"Jussy (GE)","Con il 70 per cento dei voti, Jussy ha respinto l'Iniziativa sulla neutralità. Sia Jussy che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Jussy_COA.svg/960px-CHE_Jussy_COA.svg.png"
6627,74,74,26,"Laconnex (GE)","A Laconnex, l'Iniziativa sulla neutralità è stata approvata con il 74 per cento. Laconnex dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Laconnex_COA.svg/960px-CHE_Laconnex_COA.svg.png"
6628,60.8,60.8,39.2,"Lancy (GE)","A Lancy, l'Iniziativa sulla neutralità è approvata con il 60,8 per cento. Lancy dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Lancy_COA.svg/960px-CHE_Lancy_COA.svg.png"
6629,66.4,66.4,33.6,"Meinier (GE)","A Meinier, l'Iniziativa sulla neutralità è approvata con il 66,4 per cento. Meinier dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/CHE_Meinier_COA.svg/960px-CHE_Meinier_COA.svg.png"
6630,39.5,39.5,60.5,"Meyrin (GE)","Con il 60,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Meyrin. Sia Meyrin che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Meyrin_COA.svg/960px-CHE_Meyrin_COA.svg.png"
6631,55.3,55.3,44.7,"Onex (GE)","A Onex, l'Iniziativa sulla neutralità è approvata con il 55,3 per cento. Onex dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Onex_COA.svg/960px-CHE_Onex_COA.svg.png"
6632,8.8,8.8,91.2,"Perly-Certoux (GE)","A Perly-Certoux l'Iniziativa sulla neutralità è stata respinta con il 91,2 per cento. Sia Perly-Certoux che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/CHE_Perly-Certoux_COA.svg/960px-CHE_Perly-Certoux_COA.svg.png"
6633,23.7,23.7,76.3,"Plan-les-Ouates (GE)","A Plan-les-Ouates, l'Iniziativa sulla neutralità è stata respinta con il 76,3 per cento. Sia Plan-les-Ouates che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Plan-les-Ouates_COA.svg/960px-CHE_Plan-les-Ouates_COA.svg.png"
6634,55.3,55.3,44.7,"Pregny-Chambésy (GE)","A Pregny-Chambésy, l'Iniziativa sulla neutralità è approvata con il 55,3 per cento. Pregny-Chambésy dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Pregny-Chamb%C3%A9sy_COA.svg/960px-CHE_Pregny-Chamb%C3%A9sy_COA.svg.png"
6635,73,73,27,"Presinge (GE)","Sì all'Iniziativa sulla neutralità a Presinge: 73 per cento. Presinge dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Presinge_COA.svg/960px-CHE_Presinge_COA.svg.png"
6636,32.9,32.9,67.1,"Puplinge (GE)","La popolazione di Puplinge respinge l'Iniziativa sulla neutralità con il 67,1 per cento. Sia Puplinge che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Puplinge_COA.svg/960px-CHE_Puplinge_COA.svg.png"
6637,29.3,29.3,70.7,"Russin (GE)","A Russin l'Iniziativa sulla neutralità è stata respinta con il 70,7 per cento. Sia Russin che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Russin_COA.svg/960px-CHE_Russin_COA.svg.png"
6638,51.2,51.2,48.8,"Satigny (GE)","Sì all'Iniziativa sulla neutralità a Satigny, con il 51,2 per cento di voti favorevoli. Satigny dice sì all'Iniziativa sulla neutralità, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Satigny_COA.svg/960px-CHE_Satigny_COA.svg.png"
6639,13.4,13.4,86.6,"Soral (GE)","Con il 86,6 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Soral. Sia Soral che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Soral_COA.svg/960px-CHE_Soral_COA.svg.png"
6640,15.6,15.6,84.4,"Thônex (GE)","La popolazione di Thônex respinge l'Iniziativa sulla neutralità con il 84,4 per cento. Sia Thônex che il cantone Ginevra hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Th%C3%B4nex_COA.svg/960px-CHE_Th%C3%B4nex_COA.svg.png"
